id,name,mw,sf
HMDB01878,Thymol,150.1044651,C10H14O
HMDB03647,Perillyl aldehyde,150.1044651,C10H14O
HMDB04487,(+)-(S)-Carvone,150.1044651,C10H14O
HMDB29652,2-(4-Methylphenyl)-2-propanol,150.1044651,C10H14O
HMDB31570,2-Methyl-1-phenyl-2-propanol,150.1044651,C10H14O
HMDB31613,4-Phenyl-2-butanol,150.1044651,C10H14O
HMDB31817,Cuminyl alcohol,150.1044651,C10H14O
HMDB32063,4-tert-Butylphenol,150.1044651,C10H14O
HMDB32213,2-trans-4-trans-7-cis-Decatrienal,150.1044651,C10H14O
HMDB32626,1-Methoxy-4-propylbenzene,150.1044651,C10H14O
HMDB33544,(2E4Z7Z)-247-Decatrienal,150.1044651,C10H14O
HMDB34846,2-(4-Methylphenyl)-1-propanol,150.1044651,C10H14O
HMDB34921,Teresantalal,150.1044651,C10H14O
HMDB35089,(R)-Carvone,150.1044651,C10H14O
HMDB35172,266-Trimethyl-14-cyclohexadiene-1-carboxaldehyde,150.1044651,C10H14O
HMDB35250,Myrtenal,150.1044651,C10H14O
HMDB35591,3-Caren-5-one,150.1044651,C10H14O
HMDB35761,(-)-Pinocarvone,150.1044651,C10H14O
HMDB35770,5-Isopropyl-2-methylphenol,150.1044651,C10H14O
HMDB35824,Carvone,150.1044651,C10H14O
HMDB36061,Safranal,150.1044651,C10H14O
HMDB36070,1-Acetyl-4-isopropenylcyclopentene,150.1044651,C10H14O
HMDB36089,(R)-Menthofuran,150.1044651,C10H14O
HMDB36999,Piperitenone,150.1044651,C10H14O
HMDB37561,Linden ether,150.1044651,C10H14O
HMDB38913,46-Decadiyn-1-ol,150.1044651,C10H14O
HMDB04586,Perillic acid,166.0993797,C10H14O2
HMDB29691,Wine lactone,166.0993797,C10H14O2
HMDB31085,6-Pentyl-2H-pyran-2-one,166.0993797,C10H14O2
HMDB32062,2-tert-Butyl-14-benzenediol,166.0993797,C10H14O2
HMDB32135,2-Methoxy-4-propylphenol,166.0993797,C10H14O2
HMDB32462,Pentyl 2-furyl ketone,166.0993797,C10H14O2
HMDB32615,11-Dimethoxy-2-phenylethane,166.0993797,C10H14O2
HMDB34922,alpha-Teresantalic acid,166.0993797,C10H14O2
HMDB35063,Epinepetalactone,166.0993797,C10H14O2
HMDB35235,247-Decatrienoic acid,166.0993797,C10H14O2
HMDB35328,Perilla ketone,166.0993797,C10H14O2
HMDB36042,Marmelolactone A,166.0993797,C10H14O2
HMDB36084,Isomintlactone,166.0993797,C10H14O2
HMDB36878,14-Epidioxy-p-mentha-28-diene,166.0993797,C10H14O2
HMDB36879,12:34-Diepoxy-p-menth-8-ene,166.0993797,C10H14O2
HMDB37011,5-Hydroxy-p-mentha-68-dien-2-one,166.0993797,C10H14O2
HMDB37012,2-Hydroxy-p-mentha-18-dien-6-one,166.0993797,C10H14O2
HMDB37044,Rotundifolone,166.0993797,C10H14O2
HMDB39382,(1xi4xi6xi)-Carvone oxide,166.0993797,C10H14O2
HMDB40176,4-Ethyl-12-dimethoxybenzene,166.0993797,C10H14O2
HMDB41000,Karahana lactone,166.0993797,C10H14O2
HMDB41584,3-Hydroxy-p-mentha-18-dien-7-al,166.0993797,C10H14O2
HMDB36134,4-[(2-Furanylmethyl)thio]-2-pentanone,198.0714504,C10H14O2S
HMDB39670,33'-Dithiobis[45-dihydro-2-methylfuran],230.0435211,C10H14O2S2
HMDB29456,Amyl 2-furoate,182.0942943,C10H14O3
HMDB32607,(α)-threo-Anethole glycol,182.0942943,C10H14O3
HMDB33394,4-Ethyl-26-dimethoxyphenol,182.0942943,C10H14O3
HMDB36522,Verimol J,182.0942943,C10H14O3
HMDB37641,4-(Ethoxymethyl)-2-methoxyphenol,182.0942943,C10H14O3
HMDB37727,Furfuryl pentanoate,182.0942943,C10H14O3
HMDB38181,Peperinic acid,182.0942943,C10H14O3
HMDB38354,2-Ethoxy-4-(methoxymethyl)phenol,182.0942943,C10H14O3
HMDB39874,Furfuryl isovalerate,182.0942943,C10H14O3
HMDB59891,Isoamyl 2-furoate,182.0942943,C10H14O3
HMDB40055,Ethyl 3-[(2-furanylmethyl)thio]propanoate,214.066365,C10H14O3S
HMDB04998,Guaifenesin,198.0892089,C10H14O4
HMDB30991,5-(3E-Pentenyl)tetrahydro-2-oxo-3-furancarboxylic acid,198.0892089,C10H14O4
HMDB33093,3-(4-Hydroxy-3-methoxyphenyl)-12-propanediol,198.0892089,C10H14O4
HMDB34099,(2E4E)-27-Dimethyl-24-octadienedioic acid,198.0892089,C10H14O4
HMDB59768,34-Methylene suberic acid,198.0892089,C10H14O4
HMDB59779,23-Methylene suberic acid,198.0892089,C10H14O4
HMDB33626,D-Erythroascorbic acid 1'-a-D-xylopyranoside,278.063782,C10H14O9
HMDB38183,3-(4-Methyl-3-pentenyl)thiophene,166.0816211,C10H14S
HMDB60713,2-Chloro-2'-deoxyadenosine-5'-triphosphate,524.9618582,C10H15ClN5O12P3
HMDB14337,Phentermine,149.1204495,C10H15N
HMDB15517,Methamphetamine,149.1204495,C10H15N
HMDB32243,NN-Dimethylphenethylamine,149.1204495,C10H15N
HMDB32782,26-Diethylaniline,149.1204495,C10H15N
HMDB34886,3-Pentylpyridine,149.1204495,C10H15N
HMDB34893,2-Pentylpyridine,149.1204495,C10H15N
HMDB28827,Glutamyl-Proline,243.0980966,C10H15N2O5
HMDB29016,Prolyl-Glutamate,243.0980966,C10H15N2O5
HMDB28820,Glutamyl-Hydroxyproline,259.0930112,C10H15N2O6
HMDB28862,Hydroxyprolyl-Glutamate,259.0930112,C10H15N2O6
HMDB01227,5-Thymidylic acid,322.056602,C10H15N2O8P
HMDB06032,Imidazoleacetic acid ribotide,338.0515166,C10H15N2O9P
HMDB14362,Bethanidine,177.1265975,C10H15N3
HMDB41809,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol,209.1164267,C10H15N3O2
HMDB41953,Nnal-N-oxide,225.1113414,C10H15N3O3
HMDB02224,5-Methyldeoxycytidine,241.106256,C10H15N3O4
HMDB60750,3'-Amino-3'-deoxythimidine,241.106256,C10H15N3O4
HMDB00982,5-Methylcytidine,257.1011706,C10H15N3O5
HMDB39229,Pyro-L-glutaminyl-L-glutamine,257.1011706,C10H15N3O5
HMDB03537,2'-Deoxyinosine triphosphate,491.9848461,C10H15N4O13P3
HMDB60411,6-Mercaptopurine ribonucleoside triphosphate,523.9569168,C10H15N4O13P3S
HMDB60790,6-Thioinosine triphosphate,523.9569168,C10H15N4O13P3S
HMDB00189,Inosine triphosphate,507.9797607,C10H15N4O14P3
HMDB00293,Xanthosine 5-triphosphate,523.9746754,C10H15N4O15P3
HMDB01439,Phosphoribosyl formamidocarboxamide,366.0576646,C10H15N4O9P
HMDB15050,Phenformin,205.1327455,C10H15N5
HMDB12215,Dihydrozeatin,221.1276601,C10H15N5O
HMDB00061,Adenosine 3'5'-diphosphate,427.0294147,C10H15N5O10P2
HMDB00960,dGDP,427.0294147,C10H15N5O10P2
HMDB01341,ADP,427.0294147,C10H15N5O10P2
HMDB60874,Thioguanosine 5'-diphosphate,459.0014854,C10H15N5O10P2S
HMDB01201,Guanosine diphosphate,443.0243294,C10H15N5O11P2
HMDB59648,8-oxo-dGDP,443.0243294,C10H15N5O11P2
HMDB01134,Phosphoadenosine phosphosulfate,506.9862293,C10H15N5O13P2S
HMDB11104,3-Phosphoadenylylselenate,554.9306804,C10H15N5O13P2Se
HMDB14444,Penciclovir,253.1174894,C10H15N5O3
HMDB28733,Asparaginyl-Histidine,269.112404,C10H15N5O4
HMDB28880,Histidinyl-Asparagine,269.112404,C10H15N5O4
HMDB01508,dADP,411.0345001,C10H15N5O9P2
HMDB01943,Pseudoephedrine,165.1153641,C10H15NO
HMDB04366,Hordenine,165.1153641,C10H15NO
HMDB15451,Ephedrine,165.1153641,C10H15NO
HMDB35652,Perilla sugar,165.1153641,C10H15NO
HMDB38597,Nepetalactam,165.1153641,C10H15NO
HMDB39665,5-Ethyl-123456-hexahydro-7H-cyclopenta[b]pyridin-7-one,165.1153641,C10H15NO
HMDB39666,6-Ethyl-123456-hexahydro-7H-cyclopenta[b]pyridin-7-one,165.1153641,C10H15NO
HMDB39678,3-Methyl-2-(1-pyrrolidinyl)-2-cyclopenten-1-one,165.1153641,C10H15NO
HMDB39679,5-Methyl-2-(1-pyrrolidinyl)-2-cyclopenten-1-one,165.1153641,C10H15NO
HMDB39682,234567-Hexahydro-7-methylcyclopent[b]azepin-8(1H)-one,165.1153641,C10H15NO
HMDB39836,2-(5-Methyl-2-furanyl)piperidine,165.1153641,C10H15NO
HMDB40049,1-[(5-Methyl-2-furanyl)methyl]pyrrolidine,165.1153641,C10H15NO
HMDB60767,4-Hydroxymethamphetamine,165.1153641,C10H15NO
HMDB33868,beta-O-Methylynephrine,181.1102787,C10H15NO2
HMDB35195,cis-6-Nitro-p-mentha-1(7)2-diene,181.1102787,C10H15NO2
HMDB36090,(R)-2-Nitro-p-mentha-15-diene,181.1102787,C10H15NO2
HMDB39784,25-Dimethyl-4-(1-pyrrolidinyl)-3(2H)-furanone,181.1102787,C10H15NO2
HMDB39838,2-(5-Methyl-2-furanyl)-3-piperidinol,181.1102787,C10H15NO2
HMDB40038,5-(1-Pyrrolidinylmethyl)-2-furanmethanol,181.1102787,C10H15NO2
HMDB41806,34-Dimethoxyphenylethylamine,181.1102787,C10H15NO2
HMDB60748,3-O-Methyl-a-methyldopamine,181.1102787,C10H15NO2
HMDB32418,2-(4-Methyl-5-thiazolyl)ethyl butanoate,213.0823494,C10H15NO2S
HMDB32422,2-(4-Methyl-5-thiazolyl)ethyl isobutyrate,213.0823494,C10H15NO2S
HMDB04063,Metanephrine,197.1051934,C10H15NO3
HMDB36074,Tenuazonic acid,197.1051934,C10H15NO3
HMDB60558,Desglymidodrine,197.1051934,C10H15NO3
HMDB30277,Dihydromaleimide beta-D-glucoside,261.0848518,C10H15NO7
HMDB39127,Pisatoside,261.0848518,C10H15NO7
HMDB33209,Fenthion,278.0200222,C10H15O3PS2
HMDB03375,D-Limonene,136.1252005,C10H16
HMDB04321,(+)-Limonene,136.1252005,C10H16
HMDB05806,Gamma-terpinene,136.1252005,C10H16
HMDB06525,(+)-a-Pinene,136.1252005,C10H16
HMDB30088,cis-Ocimene,136.1252005,C10H16
HMDB30089,trans-Ocimen,136.1252005,C10H16
HMDB32473,Polylimonene,136.1252005,C10H16
HMDB33200,5-Isosylveterpinolene,136.1252005,C10H16
HMDB34697,(+)-alpha-Carene,136.1252005,C10H16
HMDB34928,(-)-4(10)-Thujene,136.1252005,C10H16
HMDB34970,(S)-alpha-Phellandrene,136.1252005,C10H16
HMDB35087,(-)-alpha-Carene,136.1252005,C10H16
HMDB35619,alpha-Carene,136.1252005,C10H16
HMDB35625,(-)-77-Dimethyl-2-methylenebicyclo[2.2.1]heptane,136.1252005,C10H16
HMDB35658,(-)-alpha-Pinene,136.1252005,C10H16
HMDB35850,alpha-Phellandrene,136.1252005,C10H16
HMDB35851,(R)-alpha-Phellandrene,136.1252005,C10H16
HMDB36076,(+)-4(10)-Thujene,136.1252005,C10H16
HMDB36081,beta-Phellandrene,136.1252005,C10H16
HMDB36104,(Z)-37-Dimethyl-137-octatriene,136.1252005,C10H16
HMDB36116,(-)-3-Thujene,136.1252005,C10H16
HMDB36559,(-)-beta-Pinene,136.1252005,C10H16
HMDB36560,beta-Pinene,136.1252005,C10H16
HMDB36994,Terpinolene,136.1252005,C10H16
HMDB36995,alpha-Terpinene,136.1252005,C10H16
HMDB36997,beta-Terpinene,136.1252005,C10H16
HMDB37046,Sylveterpinolene,136.1252005,C10H16
HMDB38121,177-Trimethyltricyclo[2.2.1.026]heptane,136.1252005,C10H16
HMDB38150,p-Mentha-24-diene,136.1252005,C10H16
HMDB38169,7-Methyl-3-methylene-16-octadiene,136.1252005,C10H16
HMDB41574,Artemisiatriene,136.1252005,C10H16
HMDB41633,(-)-beta-Phellandrene,136.1252005,C10H16
HMDB41634,(+)-beta-Phellandrene,136.1252005,C10H16
HMDB59726,(+)-4-Carene,136.1252005,C10H16
HMDB59839,Camphene,136.1252005,C10H16
HMDB59884,2-Carene,136.1252005,C10H16
HMDB14381,Pipobroman,353.9578531,C10H16Br2N2O2
HMDB39979,25-Diethyl-36-dimethylpyrazine,164.1313485,C10H16N2
HMDB39980,23-Diethyl-56-dimethylpyrazine,164.1313485,C10H16N2
HMDB39981,26-Diethyl-35-dimethylpyrazine,164.1313485,C10H16N2
HMDB40001,Trimethylpropylpyrazine,164.1313485,C10H16N2
HMDB01274,dTDP,402.0229324,C10H16N2O11P2
HMDB29741,2-Isopropyl-35-dimethoxy-6-methylpyrazine,196.1211778,C10H16N2O2
HMDB40551,L-alpha-Amino-1H-pyrrole-1-hexanoic acid,196.1211778,C10H16N2O2
HMDB11180,L-prolyl-L-proline ,212.1160924,C10H16N2O3
HMDB14382,Butabarbital,212.1160924,C10H16N2O3
HMDB15442,Butethal,212.1160924,C10H16N2O3
HMDB00030,Biotin,244.0881631,C10H16N2O3S
HMDB06695,Prolylhydroxyproline,228.111007,C10H16N2O4
HMDB28871,Hydroxyprolyl-Proline,228.111007,C10H16N2O4
HMDB29018,Prolyl-Hydroxyproline,228.111007,C10H16N2O4
HMDB40573,Tetraacetylethylenediamine,228.111007,C10H16N2O4
HMDB15007,Dorzolamide,324.0272191,C10H16N2O4S3
HMDB14336,Carbidopa,244.1059216,C10H16N2O5
HMDB28864,Hydroxyprolyl-Hydroxyproline,244.1059216,C10H16N2O5
HMDB29439,(2S4S)-Pinnatanine,244.1059216,C10H16N2O5
HMDB04818,Biotin sulfone,276.0779923,C10H16N2O5S
HMDB11161,L-alpha-glutamyl-L-hydroxyproline ,260.1008363,C10H16N2O6
HMDB29403,Oxypinnatanine,260.1008363,C10H16N2O6
HMDB11737,Gamma Glutamylglutamic acid,276.0957509,C10H16N2O7
HMDB42036,Thymidine glycol,276.0957509,C10H16N2O7
HMDB15109,Edetic Acid,292.0906655,C10H16N2O8
HMDB34890,Bis(4-isothiocyanatobutyl) disulfide,292.0196313,C10H16N2S4
HMDB28796,Glutaminyl-Glutamate,274.1039103,C10H16N3O6
HMDB28817,Glutamyl-Glutamine,274.1039103,C10H16N3O6
HMDB28833,Glutamyl-Gamma-glutamate,274.1039103,C10H16N3O6
HMDB29148,Gamma-glutamyl-Glutamate,274.1039103,C10H16N3O6
HMDB00194,Anserine,240.1222404,C10H16N4O3
HMDB00745,Homocarnosine,240.1222404,C10H16N4O3
HMDB05769,Balenine,240.1222404,C10H16N4O3
HMDB11655,2-(3-Carboxy-3-aminopropyl)-L-histidine ,256.117155,C10H16N4O4
HMDB28895,Histidinyl-Threonine,256.117155,C10H16N4O4
HMDB29063,Threoninyl-Histidine,256.117155,C10H16N4O4
HMDB34073,Vicine,304.1018989,C10H16N4O7
HMDB04645,S-Nitrosoglutathione,336.0739696,C10H16N4O7S
HMDB60728,2'3'-Dideoxyadenosine-5-triphosphate,475.0059159,C10H16N5O11P3
HMDB01532,Deoxyadenosine triphosphate,491.0008305,C10H16N5O12P3
HMDB00538,Adenosine triphosphate,506.9957452,C10H16N5O13P3
HMDB01440,dGTP,506.9957452,C10H16N5O13P3
HMDB59593,2-hydroxy-dATP,506.9957452,C10H16N5O13P3
HMDB60875,Thioguanosine 5'-triphosphate,538.9678158,C10H16N5O13P3S
HMDB01273,Guanosine triphosphate,522.9906598,C10H16N5O14P3
HMDB11615,8-Oxo-dGTP,522.9906598,C10H16N5O14P3
HMDB14644,Cimetidine,252.1157152,C10H16N6S
HMDB15145,Edrophonium,166.1231891,C10H16NO
HMDB01504,Aminoparathion,261.0588506,C10H16NO3PS
HMDB03450,(-)-trans-Carveol,152.1201151,C10H16O
HMDB03634,Perillyl alcohol,152.1201151,C10H16O
HMDB03667,Alpha-Pinene-oxide,152.1201151,C10H16O
HMDB30892,p-Menth-3-en-9-al,152.1201151,C10H16O
HMDB30893,Isocitral,152.1201151,C10H16O
HMDB31854,3-Methyl-5-propyl-2-cyclohexen-1-one,152.1201151,C10H16O
HMDB32120,26-Dimethyl-17-octadien-3-one,152.1201151,C10H16O
HMDB32242,(E)-37-Dimethyl-157-octatrien-3-ol,152.1201151,C10H16O
HMDB32536,2-(trans-2-Pentenyl)cyclopentanone,152.1201151,C10H16O
HMDB34715,p-Mentha-1(6)8-dien-3-ol,152.1201151,C10H16O
HMDB34916,cis-2-Thujen-4-ol,152.1201151,C10H16O
HMDB34973,(R)-Campholenic aldehyde,152.1201151,C10H16O
HMDB34974,(R)-Carvotanacetone,152.1201151,C10H16O
HMDB34975,Piperitone,152.1201151,C10H16O
HMDB34985,(+)-Fenchone,152.1201151,C10H16O
HMDB35054,(1S4R)-p-Mentha-28-dien-1-ol,152.1201151,C10H16O
HMDB35077,(1R4R)-p-Mentha-28-dien-1-ol,152.1201151,C10H16O
HMDB35078,Geranial,152.1201151,C10H16O
HMDB35092,cis-Citral,152.1201151,C10H16O
HMDB35100,2-Pinen-10-ol,152.1201151,C10H16O
HMDB35120,Dehydrolinalool,152.1201151,C10H16O
HMDB35125,Darwinol,152.1201151,C10H16O
HMDB35158,12-Epoxy-p-menth-8-ene,152.1201151,C10H16O
HMDB35203,(S)-910-Cyclo-p-menth-1-en-4-ol,152.1201151,C10H16O
HMDB35241,(Z)-2-Methyl-6-methylene-27-octadien-1-ol,152.1201151,C10H16O
HMDB35277,(2S4R)-p-Mentha-1(7)5-dien-2-ol,152.1201151,C10H16O
HMDB35280,Teresantalol,152.1201151,C10H16O
HMDB35600,(S)-Phellandral,152.1201151,C10H16O
HMDB35604,(R)-p-Menth-4(8)-en-3-one,152.1201151,C10H16O
HMDB35622,(+)-cis-Carveol,152.1201151,C10H16O
HMDB35656,3-Pinanone,152.1201151,C10H16O
HMDB35706,alpha-Cyclocitral,152.1201151,C10H16O
HMDB35737,(R)-Piperitone,152.1201151,C10H16O
HMDB35738,(S)-Piperitone,152.1201151,C10H16O
HMDB35741,(-)-trans-Isopulegone,152.1201151,C10H16O
HMDB35743,Pinocarveol,152.1201151,C10H16O
HMDB35744,(-)-Isopinocamphone,152.1201151,C10H16O
HMDB36044,Marmelo oxide A,152.1201151,C10H16O
HMDB36079,Dihydrocarvone,152.1201151,C10H16O
HMDB36080,(1S4S)-Dihydrocarvone,152.1201151,C10H16O
HMDB36082,(-)-cis-Carveol,152.1201151,C10H16O
HMDB36083,Carveol,152.1201151,C10H16O
HMDB36085,Dehydro-18-cineole,152.1201151,C10H16O
HMDB36087,(R)-p-Mentha-18-dien-7-ol,152.1201151,C10H16O
HMDB36088,(S)-p-Mentha-18-dien-7-ol,152.1201151,C10H16O
HMDB36113,(+)-3-Thujone,152.1201151,C10H16O
HMDB36114,(-)-3-Thujone,152.1201151,C10H16O
HMDB36115,(-)-3-Isothujone,152.1201151,C10H16O
HMDB36127,(-)-Pinocamphone,152.1201151,C10H16O
HMDB36128,(-)-trans-Pinocarveol,152.1201151,C10H16O
HMDB36129,Verbenol,152.1201151,C10H16O
HMDB36598,(EE)-24-Decadienal,152.1201151,C10H16O
HMDB37008,68-Epoxy-p-menth-2-ene,152.1201151,C10H16O
HMDB37009,Terpinolene oxide,152.1201151,C10H16O
HMDB37010,(2S4R)-p-Mentha-1(7)8-dien-2-ol,152.1201151,C10H16O
HMDB37015,p-Mentha-18-dien-4-ol,152.1201151,C10H16O
HMDB37017,(R)-p-Mentha-18-dien-10-ol,152.1201151,C10H16O
HMDB37024,4-Acetyl-14-dimethyl-1-cyclohexene,152.1201151,C10H16O
HMDB37025,Hop ether,152.1201151,C10H16O
HMDB37172,Tetrahydro-5-isopropenyl-2-methyl-2-vinylfuran,152.1201151,C10H16O
HMDB37280,Junionone,152.1201151,C10H16O
HMDB37302,xi-p-Mentha-38-dien-1-ol,152.1201151,C10H16O
HMDB37303,xi-p-Mentha-1(7)2-dien-4-ol,152.1201151,C10H16O
HMDB38251,xi-Pinol,152.1201151,C10H16O
HMDB38290,Photocitral A,152.1201151,C10H16O
HMDB38557,xi-36-Dihydro-4-methyl-2-(2-methyl-1-propenyl)-2H-pyran,152.1201151,C10H16O
HMDB39008,34-Epoxy-p-menth-1(7)-ene,152.1201151,C10H16O
HMDB39816,2-Hexylfuran,152.1201151,C10H16O
HMDB40766,Anethofuran,152.1201151,C10H16O
HMDB41011,beta-Cyclocitral,152.1201151,C10H16O
HMDB41013,Isocyclocitral,152.1201151,C10H16O
HMDB41631,3-Thujanone,152.1201151,C10H16O
HMDB59608,(+)-trans-Carveol,152.1201151,C10H16O
HMDB59761,4-(1-Methylethyl)-1-cyclohexene-4-carboxaldehyde,152.1201151,C10H16O
HMDB59827,3-Cyclohexene-1-carboxaldehyde 134-trimethyl-,152.1201151,C10H16O
HMDB59838,Camphor,152.1201151,C10H16O
HMDB59875,Carvotanacetone,152.1201151,C10H16O
HMDB59885,p-Menth-1-en-9-al,152.1201151,C10H16O
HMDB13105,trans-45-epoxy-2(E)-decenal,168.1150298,C10H16O2
HMDB31156,Ethyl (4Z)-47-octadienoate,168.1150298,C10H16O2
HMDB31273,Methyl octynecarboxylate,168.1150298,C10H16O2
HMDB32219,(+/-)-Dihydromintlactone,168.1150298,C10H16O2
HMDB32312,24-Hexadienyl butyrate,168.1150298,C10H16O2
HMDB32313,24-Hexadienyl isobutyrate,168.1150298,C10H16O2
HMDB32319,cis-3-Hexenyl crotonate,168.1150298,C10H16O2
HMDB32434,(+/-)-2-(5-Methyl-5-vinyltetrahydrofuran-2-yl)propionaldehyde,168.1150298,C10H16O2
HMDB33700,(-)-(Z)-Tetrahydro-6-(2-pentenyl)-2H-pyran-2-one,168.1150298,C10H16O2
HMDB34452,56-Dihydro-6-pentyl-2H-pyran-2-one,168.1150298,C10H16O2
HMDB34670,6-Hydroxy-26-dimethyl-27-octadien-4-one,168.1150298,C10H16O2
HMDB35714,Epoxyartemisia ketone,168.1150298,C10H16O2
HMDB35766,Ascaridole,168.1150298,C10H16O2
HMDB35829,Dihydronepetalactone,168.1150298,C10H16O2
HMDB36067,Epoxycampholenic aldehyde,168.1150298,C10H16O2
HMDB36103,Geranic acid,168.1150298,C10H16O2
HMDB37014,gamma-Diosphenol,168.1150298,C10H16O2
HMDB37175,4-Isopropyl-3-cyclohexene-1-carboxylic acid,168.1150298,C10H16O2
HMDB37821,xi-188-Trimethyl-2-oxabicyclo[3.2.1]octan-3-one,168.1150298,C10H16O2
HMDB40639,(xi)-(Z)-5-(3-Hexenyl)dihydro-2(3H)-furanone,168.1150298,C10H16O2
HMDB37808,Hexahydro-2'4-dimethylspiro[13-dithiolo[45-c]furan-23'(2'H)-furan],232.0591711,C10H16O2S2
HMDB37809,Hexahydro-2'3alpha-dimethylspiro[13-dithiolo[45-b]furan-23'(2'H)-furan],232.0591711,C10H16O2S2
HMDB36117,(1'R)-Nepetalic acid,184.1099444,C10H16O3
HMDB36998,(S)-Oleuropeic acid,184.1099444,C10H16O3
HMDB39052,(4S8R)-89-Dihydroxy-p-menth-1(6)-en-2-one,184.1099444,C10H16O3
HMDB39710,1-Acetylcyclohexyl acetate,184.1099444,C10H16O3
HMDB40883,(E)-10-Oxo-8-decenoic acid,184.1099444,C10H16O3
HMDB00603,cis-4-Decenedioic acid,200.104859,C10H16O4
HMDB13227,cis-5-Decenedioic acid,200.104859,C10H16O4
HMDB30989,5-Pentyltetrahydro-2-oxo-3-furancarboxylic acid,200.104859,C10H16O4
HMDB30990,alpha-Carboxy-delta-nonalactone,200.104859,C10H16O4
HMDB34491,(α)-Camphoric acid,200.104859,C10H16O4
HMDB34971,(1R2R3S1'R)-Nepetalinic acid,200.104859,C10H16O4
HMDB36715,Matsutakic acid A,200.104859,C10H16O4
HMDB31640,Glycerol 1-propanoate diacetate,232.0946882,C10H16O6
HMDB34681,3-Hydroxy-4-butanolide,264.0845175,C10H16O8
HMDB32329,2-Hexylthiophene,168.0972712,C10H16S
HMDB30009,36-Dihydro-4-(4-methyl-3-pentenyl)-12-dithiin,200.0693419,C10H16S2
HMDB38182,47-Dihydro-5-(4-methyl-3-pentenyl)-123-trithiepin,232.0414126,C10H16S3
HMDB38142,58-Dihydro-6-(4-methyl-3-pentenyl)-1234-tetrathiocin,264.0134833,C10H16S4
HMDB15051,Amantadine,151.1360995,C10H17N
HMDB01342,Thymidine 5'-triphosphate,481.9892628,C10H17N2O14P3
HMDB31783,Etrimfos,292.0646642,C10H17N2O4PS
HMDB28832,Glutamyl-Valine,245.1137467,C10H17N2O5
HMDB29126,Valyl-Glutamate,245.1137467,C10H17N2O5
HMDB28825,Glutamyl-Methionine,277.0858174,C10H17N2O5S
HMDB28972,Methionyl-Glutamate,277.0858174,C10H17N2O5S
HMDB01458,Biotin amide,243.1041475,C10H17N3O2S
HMDB28805,Glutaminyl-Proline,243.121906,C10H17N3O4
HMDB29015,Prolyl-Glutamine,243.121906,C10H17N3O4
HMDB29031,Prolyl-Gamma-glutamate,243.121906,C10H17N3O4
HMDB29157,Gamma-glutamyl-Proline,243.121906,C10H17N3O4
HMDB28798,Glutaminyl-Hydroxyproline,259.1168207,C10H17N3O5
HMDB28861,Hydroxyprolyl-Glutamine,259.1168207,C10H17N3O5
HMDB28877,Hydroxyprolyl-Gamma-glutamate,259.1168207,C10H17N3O5
HMDB29150,Gamma-glutamyl-Hydroxyproline,259.1168207,C10H17N3O5
HMDB38516,Linatine,259.1168207,C10H17N3O5
HMDB05766,Norophthalmic acid,275.1117353,C10H17N3O6
HMDB11738,Gamma-Glutamyl Glutamine,275.1117353,C10H17N3O6
HMDB00125,Glutathione,307.083806,C10H17N3O6S
HMDB29450,Aspergillomarasmine A,307.1015645,C10H17N3O8
HMDB14557,Pramipexole,211.1143182,C10H17N3S
HMDB01364,Adenosine tetraphosphate,586.9620756,C10H17N5O16P4
HMDB59638,Guanosine 3'5'-bis(diphosphate),602.9569902,C10H17N5O17P4
HMDB33511,Protogonyautoxin I,475.0427458,C10H17N7O11S2
HMDB33509,Protogonyautoxin 3,491.0376604,C10H17N7O12S2
HMDB29368,Saxitoxin,299.1342021,C10H17N7O4
HMDB29369,Neosaxitoxin,315.1291167,C10H17N7O5
HMDB33664,N'-Hydroxysaxitoxin,315.1291167,C10H17N7O5
HMDB33665,N'-Hydroxyneosaxitoxin,331.1240313,C10H17N7O6
HMDB33513,Gonyautoxin V,379.0910166,C10H17N7O7S
HMDB33507,Gonyautoxin II,395.0859312,C10H17N7O8S
HMDB33512,Gonyautoxin VI,395.0859312,C10H17N7O8S
HMDB33506,Gonyautoxin I,411.0808459,C10H17N7O9S
HMDB33508,Gonyautoxin IV,411.0808459,C10H17N7O9S
HMDB30371,Myrtine,167.1310142,C10H17NO
HMDB36030,Buccoxime,167.1310142,C10H17NO
HMDB37864,4-Ethyl-5-pentyloxazole,167.1310142,C10H17NO
HMDB37883,24-Diethyl-5-propyloxazole,167.1310142,C10H17NO
HMDB37884,2-Butyl-5-ethyl-4-methyloxazole,167.1310142,C10H17NO
HMDB37885,5-Butyl-4-ethyl-2-methyloxazole,167.1310142,C10H17NO
HMDB37886,2-Butyl-4-ethyl-5-methyloxazole,167.1310142,C10H17NO
HMDB37887,45-Dimethyl-2-pentyloxazole,167.1310142,C10H17NO
HMDB37888,4-Butyl-2-ethyl-5-methyloxazole,167.1310142,C10H17NO
HMDB15239,Methyprylon,183.1259288,C10H17NO2
HMDB06406,Ecgonine methyl ester,199.1208434,C10H17NO3
HMDB31820,Neotussilagine,199.1208434,C10H17NO3
HMDB13124,Propenoylcarnitine,215.115758,C10H17NO4
HMDB00726,Isovalerylglutamic acid,231.1106727,C10H17NO5
HMDB00953,Suberylglycine,231.1106727,C10H17NO5
HMDB02095,Malonylcarnitine,247.1055873,C10H17NO6
